tweetId	authorId	coordinates	date	text
1117759522125287424	2798889035	[-3.68679285, 40.38643561]	2019-04-15 14:00:11	Chilaquiles con pollo desmechado, queso fundido, crema agria y salsa verde mejicana con base de totopos caseros.   Había escuchado hablar de srachelamadrid y que éste era… https://t.co/D0e3Hc2lDO
1117759534607548416	2422835327	null	2019-04-15 14:00:14	@Soni_bo Buenos días, Sonia! 😘😘
1117759546997510151	292346678	null	2019-04-15 14:00:17	@mario_adell Me pasa lo mismo 😂
1117759556229238784	954849579920494598	null	2019-04-15 14:00:19	Me dispongo a duchar y se me acaba la batería del altavoz, ole🙃🙃🙂
1117759579771809793	348590078	null	2019-04-15 14:00:25	@LuPascual9 esto debe tratarse de una conspiración https://t.co/9VRlR1Lo75
1117759617130385408	12043612	[-3.676729, 40.408072]	2019-04-15 14:00:34	Parque del Buen Retiro #Madrid . #sunset #sun #ligths #love #nature #sunday #sundaymood #retiro #P20 en Retiro (Madrid) https://t.co/Q9UsigN3DD
1117759626500616192	155705581	null	2019-04-15 14:00:36	Chipre como siempre dándonos música para que podamos darnos rico en la disco #Eurovision
1117759649288196096	306233352	null	2019-04-15 14:00:42	Oye se os ha caído la App de la Caixa?  Es que me pone 0€
1117759757660635137	532946834	null	2019-04-15 14:01:07	@marianofake Qué memorion o que imaginación
1117759820097048576	550417145	null	2019-04-15 14:01:22	@LessonInMisery porque te lo mereces más que nadie jo te quiero mucho
1117759837717323776	157288888	null	2019-04-15 14:01:26	@AlvaroPavon_ Sánchez ha gobernado en solitario y por mucho que una mentira se repita no se convierte en verdad. Identificar a 19 diputados independentistas con ultras que rompen sedes es tan falaz como resumir al PP en los ultras que (ahora en Vox) aún elogian la bandera del pollo.
1117759839034384384	4176961402	null	2019-04-15 14:01:27	"Fernando Ramos trae toda la ira y misericordia del ""amicus populi romani"", @VIRIAT0 ⚔️, un bárbaro lusitano #apasionado por la paz ☮️. En el @TeatroBellasArt desde 9,60€, compra tus #entradas aquí 👉 https://t.co/rFhCkMb7q3 https://t.co/kr3xRda29b"
1117759863571062784	921853189	null	2019-04-15 14:01:33	@tearsofnoah Que NOOO!
1117759917287530496	306233352	null	2019-04-15 14:01:45	Quiero ese mandooooo
1117759928784117760	782615490	null	2019-04-15 14:01:48	@Escalona_322 Ah entonces puedes contar conmigo
1117759952406372353	895333058810871812	null	2019-04-15 14:01:54	¿En serio el 26 de abril es el dia de la visibilidsd lésbica  y Taylor Seift va a sacar single? Se cae la simulación
1117759987802099717	110640014	null	2019-04-15 14:02:02	@WhiteZunder Donde firmo
