tweetId	authorId	coordinates	date	text
1117736830571548672	64149905	null	2019-04-15 12:30:01	Me duelen keflipas las piernas del perreo deanoche💞💦
1117736862200864769	254149106	null	2019-04-15 12:30:09	@lucia_smilee98 Vamos al cine el miércoles😁😋😊
1117737031336177664	1316862031	[-3.70256, 40.4165]	2019-04-15 12:30:49	#tymczasem Julia Reda:... https://t.co/JLJ29atNkx #wykop
1117737081239998464	1400127222	null	2019-04-15 12:31:01	Baby tu eres el mejorrr necesitas una liga aparteeeee
1117737119382896640	901937041	null	2019-04-15 12:31:10	@Chiquimoreno111 @EternoGaditano @DePiruli @Actualidad_Cofr @Imagineriaquen1 @Javiorepatron @MentideroCofrad @judasgaditanum @RCofradeCadiz @_liqui @SanSanseveriano El año pasado también fue así ¿mismos problemas?
1117737125988925440	39961943	null	2019-04-15 12:31:12	"""Si yo pago mi seguridad, la educación de mis hijos, parte de la salud, mis instalaciones deportivas, mis parques... Que no esquilmen mi bolsillo que soy la parte de la sociedad que genera empleo y la paga los servicios a los pobres, vagos que no se lo han currado como yo""."
1117737139591110656	14525080	null	2019-04-15 12:31:15	La mejor carne de Iscar
1117737169903333376	246852867	null	2019-04-15 12:31:22	Cuando no les tratas como ellos quieren te dicen que has cambiado
1117737172633833472	175869894	null	2019-04-15 12:31:23	@adri_unicornico @GoogleES Si parece que todos los servicios google se han caído
1117737202593738752	956239873303875586	[-3.69825, 40.44398]	2019-04-15 12:31:30	La mejor y más bonita moda de baño 👙la tenéis en OMNIA.  No la vais a encontrar en ningún otro sitio, no está a la venta en grandes superficies o franquicias. Sólo la tenemos aquí para ti.… https://t.co/iG5ySaF7jr
1117737231819706370	518416985	null	2019-04-15 12:31:37	"""Conectando Proyectos"" El nuevo plan de Cruz Roja Juventud que te hará descubrir nuevos proyectos, nuevas sensaciones"" #CRJ #Juventud https://t.co/EB0lVR5oP6"
1117737328217350144	901937041	null	2019-04-15 12:32:00	@judasgaditanum @_liqui @EternoGaditano @Chiquimoreno111 @DePiruli @Actualidad_Cofr @Imagineriaquen1 @Javiorepatron @MentideroCofrad @RCofradeCadiz @SanSanseveriano Parto de la base de que sólo lo he visto y escuchado por OndaCadiz...no ha sido su mejor año tanto en banda como en la carga.
