tweetId	authorId	coordinates	date	text
1117684016939978752	81459087	null	2019-04-15 09:00:09	Ay diojjjjj míooo santo 🙏🏼
1117684018391265281	781729170	null	2019-04-15 09:00:10	@ActualidadRT ... Bergoglio es más inútil que retrovisor de avión ...
1117684052667060224	379659430	null	2019-04-15 09:00:18	@MartaFerreroB @Contigo_LRyLM @valvilort @Patriciagcruz @gotoscano @GLlamazares Igual ha llegado el momento de ningunearlos, obviando su existencia.  Al final se trata de no retroalimentarlos, que parece es su objetivo.
1117684111546646535	414657374	null	2019-04-15 09:00:32	Todo lo que debes saber de la familia de bien del nuevo novio de Tamara Falcó #YoLeoSemana https://t.co/T0tw3fP2Eb
1117684134086889478	263293479	null	2019-04-15 09:00:37	@DaniPintoB A ver si los veo en malaga, gritando con la Legion ahi https://t.co/1ns0u0KiHu
1117684144446873600	715916401383497728	[-3.67909539, 40.43274671]	2019-04-15 09:00:40	Una nueva semana comienza en la oficina y recuerda que el lunes es el día que abre la semana para muchas oportunidades.  #FelizLunes #Madrid #Ciudad #Despachos #Alquiler #Centro #Business #SalaDeReuniones #Sala #Oficina #Office #Emprendedores #BarrioSalamanca #DiaMundialDelArte https://t.co/w0xSOCN3iO
1117684188684136449	181571949	null	2019-04-15 09:00:50	Alguien tiene cuenta en shutterstock? Necesito una foto!
1117684213090869248	4210724027	null	2019-04-15 09:00:56	@HBO_ES Y por cierto cambiad los ‘errores’ a los q atribuís esto por un ‘somos unos gañanes con falta absoluta de previsión y os hemos dado por saco a una mayoría’, también me vale ‘os hemos timado nerds’, porque así estáis haciendo que se sienta la mayoría de gente
1117684237367480320	412568173	null	2019-04-15 09:01:02	Perdón @CarlesRamio el título del libro es “inteligencia artificial y Administración pública. Robots y humanos compartiendo el servicio público”
1117684251057639425	104359266	null	2019-04-15 09:01:05	.@HBO_ES Me desperté temprano para ver #GOT y la aplicación no funciona! No es posible entrar a la app y menos entrar al nuevo capítulo de #GameOfThrones 😡🤯 https://t.co/KHYrqYcGOC
1117684317965225984	10903	null	2019-04-15 09:01:21	@ferendus @StephyVall @EdamameBrown Lee mi tuit, anda… si digo que en la de aquí no, que no es como la Oyster = en la Oyster sí te devuelven las 5 libras (o lo que quede, que puede ser incluso negativo) 😅
1117684442414440448	75373828	null	2019-04-15 09:01:51	No he visto nunca #juegodetronos . No sé. Me estoy empezando a preocupar...
1117684497749823488	224741510	null	2019-04-15 09:02:04	Retrato del Brasil de Bolsonaro tras 100 días de guerra contra los pueblos indígenas, por Fiona Watson @survivalesp https://t.co/1qXEwNNM1g
1117684503806455810	814573778361532418	null	2019-04-15 09:02:05	@spz1995 Jaja en qué máquina los conseguiste?¿donde están esos recreativos?
1117684506100674561	263293479	null	2019-04-15 09:02:06	Soy anticatolico, creo que el catolicismo pisa mi libertad personal, no obstante me considero mas educado, a ver si gritan a los legionarios...
1117684534416478208	4706626761	null	2019-04-15 09:02:13	@RaulCeltarraGZ eso esoero jajaja
1117684555559985154	112025573	null	2019-04-15 09:02:18	Ahora un cafecito para continuar el día https://t.co/NJeaObPyUv
1117684577638731776	104452455	[-3.66156, 40.403]	2019-04-15 09:02:23	Colchon ROMA De Star  Bloque De Muelles Ensacados   Plancha De ViscoEnergex   Refuerzo BOX De Perímetro  Tapicería Exterior Viscosa Lurex De Diseño  Nombre Grabado En Piecero  4 Asas… https://t.co/HeTBiec9YE
1117684593681948673	2753635331	[-3.6804863, 40.51194651]	2019-04-15 09:02:27	Quiero agradecer a puroflamencotextil , Gracias Rafa por llevar a cabo el diseño de estampación en tan poco tiempo, sin vuestro esfuerzo no hubiera sido posible!! Gracias de corazón 💙💙💙 y… https://t.co/cQrz7sUOj0
1117684606818557952	855294661	null	2019-04-15 09:02:30	Y si te adelalantas una semana dónde tenías que ir, pues no te atienden, claro. 😅  Buen comienzo de semana 🤔
1117684636136681472	89145013	[-3.68333, 40.4]	2019-04-15 09:02:37	#FindeSanto lleno de planes. ☺️🌲🎭❣️ en Madrid, Spain https://t.co/fD75ysPV5s
1117684636275093504	3602176337	null	2019-04-15 09:02:37	Verbalizando Lavapiés🗣🗣 Nuevo narkopiso y sus  consecuencias: el miércoles a las 14h un grupo de 4 personas, de día, fumando heroina  Sres mandos de la PM @asociacionjpmm1 q pasaría si bajarais a Lavapiés y trabajarais en vuestras competencias?Q ya sabemos q no es un narkopiso
1117684671511449600	1427229895	null	2019-04-15 09:02:45	@SandraWhibley Ha hecho ha hecho
1117684681942753280	274457690	null	2019-04-15 09:02:48	@RocamoraJoaquin Viniendo de ti que no haces mas que ganar y ganar!  Enhorabuena para vosotras tb vaya exitazo la de años que llevais alli de seguido. Un abrazo enorme roca!
1117684731200643072	118851479	null	2019-04-15 09:03:00	@Sweet_shhh Buenos días
1117684820941864960	974022020	[-3.69190145, 40.30860901]	2019-04-15 09:03:21	#RETENCIÓN nivel AMARILLO en AUTOPISTA / AUTOVÍA #A4 (pk 13.3 al 16 decreciente) GETAFE #DGTMadrid #DGT https://t.co/P3L1UqZVxA
1117684848641097729	118851479	null	2019-04-15 09:03:28	@Monica_wcam Buenos y excitantes días
1117684884217192448	15022080	null	2019-04-15 09:03:36	@RafaelTimermans Se sigue usando si no, ¿cómo describir el respaldo de un sofá chesterfield?
1117684945286311936	306155465	null	2019-04-15 09:03:51	Un buen recordatorio para aquellos q solo conocen el artículo 155 de la Constitución  #LaEspañaQueQuieres #HazQuePase  #VOTAPSOE
1117684991847215104	814573778361532418	null	2019-04-15 09:04:02	Es Lunes y no estoy de vacaciones, y para colmo me toca doblar. Solo me queda encender mi PSP y evadirme de este mundo cruel!!!!!
1117685024256614405	63685718	null	2019-04-15 09:04:10	@JRBauza Mi condena ante estos actos y mi solidaridad con los que defendéis firmemente la libertad y por ello sois atacados.
1117685029319118848	118851479	null	2019-04-15 09:04:11	@maggabr Joder,  pues es verdad
1117685062827487232	789074027608469504	[-3.690778, 40.439679]	2019-04-15 09:04:19	La estación 139 (José Gutiérrez Abascal ) no está disponible. #MADBikeStatus #BiciMAD
1117685075506814976	518416985	null	2019-04-15 09:04:22	Hoy, la Unidad de Prevención ETS y Prueba Rápida #VIH se encuentra en Avda Constitución frente Carrefour Express ) de 10 a 15 h. #Móstoles https://t.co/9samwurnjE
1117685080716185600	992333820249636865	null	2019-04-15 09:04:23	@COPE El que mientes eres tú
1117685102455205888	1651281709	null	2019-04-15 09:04:28	Justo hoy tenía que dolerme más la rodilla
1117685116892065802	224741510	null	2019-04-15 09:04:32	No quiero ni pensar lo que puede ser esto para Madrid.. De hecho .. Ese 17,3% lo sabe??
1117685311130296320	14286147	null	2019-04-15 09:05:18	@albertoclaveria O Movistar, que sí va perfectamente.
1117685336761565184	1460675666	null	2019-04-15 09:05:24	@abichulsss Tiene más años que el sol, ese vídeo 🤷🏼‍♂️
1117685346634993664	306155465	null	2019-04-15 09:05:26	Es mentira y lo sabe, o es aún más tonto de lo q parece, #LaEspañaQueQuieres  #HazQuePase  #VOTAPSOE
1117685389509181440	154095375	null	2019-04-15 09:05:37	Qué bien el fin de semannnLUNES #lunes https://t.co/1K8HPX1cPu
1117685415815909377	1066749815378386951	null	2019-04-15 09:05:43	@zeuxis_fgc He cerrado el resto de RRSS y creo que a tweeter le quedan dos telediarios...hay información muy útil pero te topas con comentarios de gente que confunde el tocino con la velocidad y sólo dicen gilipolleces, no puedo 😓, en éste momento no. A mí ya me habéis visto por aquí 😂.
1117685419754315776	1006835439959986176	null	2019-04-15 09:05:44	@paulemmabbw Muy sexy uumm
1117685506299564033	373192104	null	2019-04-15 09:06:04	No he visto nunca GOT pero Dios los bendiga por tantos memes buenísimos (los entiendo todos).
1117685535584157696	210226950	null	2019-04-15 09:06:11	@gatopaulov @Lineamadrid @MADRID @JMDCiudadLineal @ppciudadlineal @CsCiudadLineal Nada, se nota que Ahora Madrid no ha hecho mucho caso a las propuestas aprobadas en pleno👇🏼  https://t.co/Ez6qlBe5mn
1117685586838609920	54240331	null	2019-04-15 09:06:24	@xVanCooper Hace una hora y pico iba bien, supongo que dentro de poco despetará HBO
1117685688630169600	1066749815378386951	null	2019-04-15 09:06:48	@zeuxis_fgc Me rindo. Por favor ponedme al día por WhatsApp (de momento la tengo). De momento 😂.
1117685690756739073	4853198014	null	2019-04-15 09:06:48	@populares #valorseguro que llueve y nosotros con sandalias...
1117685695353638912	14549442	null	2019-04-15 09:06:50	Lunes santo, primera tanda de lluvia. Lo hace en Galicia, irá a más y las nubes más activas recorrerán el tercio norte, con tormentas en Cantabria, País Vasco, Navarra, La Rioja... llegando a Pirineos por la noche. Algunas intensas, ojo. Nubes en el centro y más sol al sur.
1117685735967080450	110861132	null	2019-04-15 09:06:59	Así es @ibepacheco este hdp de @psuvaristobulo se cree macho, cualquiera es macho con guardaespaldas, pero ya lo veremos  cagao, ese pendejo pide que los gringos se rindan y ni siquiera a comenzado el juego, puro show mal barato de los narcotraficantes, TIC tac les queda poco
1117685749657239552	104452455	[-3.66156, 40.403]	2019-04-15 09:07:02	Colchon Astral Linus Pocket Natural  CARCASA DE MUELLES ENSACADOS CON BOX PERIMETRAL  INDEPENDENCIA DE LECHOS SIN SUSTANCIAS NOCIVAS EN LA FABRICACION  CARA DE VERANO CON ALGODON… https://t.co/tsQkCft0qu
1117685753046274051	187542583	null	2019-04-15 09:07:03	¿Montamos un partido?
1117685762756104193	300429571	null	2019-04-15 09:07:06	@Fernando_Monton @FA82Oficial @AntoGriezmann Que los silbidos eran del Fondo sur?  😂😂😂😂😂😂
1117685775821410304	2670032094	null	2019-04-15 09:07:09	Opio? Ya Jacques Prévert decía que la religión, como mucho, es el residuo que queda en la pipa después de haber fumado.
1117685839801278464	299174651	null	2019-04-15 09:07:24	"📝Entrevista a @IdiazAyuso: ""No voy a estar más de ocho años como presidenta"" 💪🇪🇦💙 https://t.co/i8C3RMudWj #IlusiónPorMadrid"
1117685865885704192	287338725	null	2019-04-15 09:07:30	Y luego el taxista marroquí les llevó a comprar donde el frutero bengalí. Gratis.
1117685886773338113	474011291	null	2019-04-15 09:07:35	Es lo que tiene #Granada que te quedarías toda la vida #SemanaSanta gracias @CalleGanivet_
1117685901495275521	607277441	null	2019-04-15 09:07:39	@Albert_Rivera es curioso que pongas vamos por la libertad, pero te quejas que ellos tengan la libertad para ir a decirte lo que no quieres escuchar.
1117685902858489856	157288888	null	2019-04-15 09:07:39	@David_RomeroSan El madrugón que quieres.
1117685920688410624	2290209930	null	2019-04-15 09:07:43	En lo bueno y en lo inbueno.
1117685938480721920	816591012760080384	null	2019-04-15 09:07:47	#FelizLunes desde Ararat, tu espacio de #moda #outlet y #popart en el centro de #Madrid https://t.co/ZJ6pQtdlPC
1117685982948675584	359005990	null	2019-04-15 09:07:58	@Duosone Alternativo no, una persona normal y corriente
1117685996206870528	15022080	null	2019-04-15 09:08:01	@crpandemonium A lo mejor era un lazi balear que tras una temporada de sequía estaba desesperado por conseguir condones. Y no se le ocurrió otra manera de conseguirlo que la usual en sus grupos de presión nacionalista... ¡a ladrillazo limpio! #esironía #solidaridadconBauzá
1117686065001893889	293057680	[-3.61138889, 40.38333333]	2019-04-15 09:08:18	Viviendo y compartiendo tradiciones y cultura con la comunidad gitana del Distrito Centro. Un honor. en Santa Eugenia https://t.co/OStWYfSkjZ
1117686093074268161	110861132	null	2019-04-15 09:08:24	Así es apreciado @Psicovivir
1117686216156155906	263293479	null	2019-04-15 09:08:54	@MrAmromero @ImagenxlaHistor Siempre meando en dirección a inglaterra (D. Blas de Lezo)  @SEnfurrunado https://t.co/PUXlCcLopT
1117686255901454336	112025573	null	2019-04-15 09:09:03	@JuanOnly_ El señor de los anillos*
1117686339074514944	902869730326974470	null	2019-04-15 09:09:23	Y eso le da derecho según Inda a insultar al presidente del Gobierno y decirle felón traidor dice que porque es que lo que pasó ayer que le sirva van a los de Vox a los de arrimadas y a no sé cuántos éramos los socialistas acaso indecente periodista
1117686348440309761	157288888	null	2019-04-15 09:09:25	Una advertencia a nuestros liberales que aceptarían gobernar con los Verdaderos Españoles.
1117686378110828544	14286147	null	2019-04-15 09:09:32	@albertoclaveria Hombre, no sé, mejor que andar pirateando (si tengo opciones y dinero para ni hacerlo) en 2019...
1117686390257520640	396605744	null	2019-04-15 09:09:35	@poisonedhead Me haces sonrojar https://t.co/QDq4f9LBxG
1117686410532798464	2873613057	null	2019-04-15 09:09:40	Queridos @aquemapod, son más de las 9h. ¿Dónde está mi mandanga? Besis.
1117686420867624960	114608244	[-3.70595, 40.44299]	2019-04-15 09:09:43	Vale en todos los sentidos. Acción sustituye palabra. . . . #untoquedeconciencia #clairetreyes #tucreestucreas #tudecides #accion #sinsentido #decisiones #clairetreyes #Repost… https://t.co/z4thTr1Rkz
1117686457236373504	269860000	null	2019-04-15 09:09:51	@Martina33365320 Buenos días Martina, que tengas un feliz Lunes Santo y si es posible sin agua, un abrazo corazón.
1117686468321976320	4830523918	null	2019-04-15 09:09:54	@cobachin98 Ahora k
1117686503608655872	263293479	null	2019-04-15 09:10:02	@Szlevin77 @MrAmromero La propia España https://t.co/OIuNVm4LdV
1117686538144559104	2735058297	null	2019-04-15 09:10:10	Lo mejor de Semana Santa va a ser esto sin duda alguna
1117686630226300929	970605668620230656	null	2019-04-15 09:10:32	Entrevista a @DavidJimenezTW en directo 🔴 https://t.co/mcgIAuHhth
1117686701399343104	1418071368	null	2019-04-15 09:10:49	@JAA00197397 @MiguelPertierra @Seheiha @VaronDSchrdngr @CinemakerES @Elnahu_atr @FearBulletproof @OrtegaJordi @AMUHMadrid @apetp_ @silmarway @HelmuthMedina @Hondoncity @PomesTraigo @LuxAeternaSB @Solof1sincirco @Yeimschateau @globnexus @Black_29 @VaryIngweion @FerFrias @AdelinaG20 @EMalvarrosa @Oscar_Tagrend @jvicenteprieto @FranRuiz10 @FEMHomeopatas @SHMatritense @RaquelBlascoR @SEMH_99 @AMHB2 @OMC_Espana @SaludsinBulos @AieSalud @ElenaC_S @escepticos @ICOMVALLADOLID @cescept El pobre jaa no entiende la utilidad de la estratificación a la hora de aislar factores de confusión
1117686801035137024	104359266	null	2019-04-15 09:11:13	@HBO_ES #HBO tuvo 2 años para preparar la plataforma para el estreno de #GOT... Pero no... mejor veamos si aguanta el estreno de #GOT!! https://t.co/gvhRacCDyB
1117686809788547072	287338725	null	2019-04-15 09:11:15	@marquesdemoya En la gloria. Y vos? https://t.co/9U2aKWzp1M
1117686830202281984	279208284	null	2019-04-15 09:11:20	@pablocasado_ Mientes @pablocasado_ y tu lo sabes y lo que es mejor l@s español@s lo sabemos. Por eso  #VOTAPSOE  #28AVotaPSOE  #LaEspañaQueQuieres  #HazQuePase
1117686852666966018	253968932	null	2019-04-15 09:11:25	Nuestras #tradiciones, #cultura y  #libertad están en peligro por loa ‘Frankenstein’, la ministra socialista insta a prohibir #toros y #caza, atacan la #SemanaSanta en Valladolid, promueven la República e impiden hablar en Euskadi y Cataluña. Quieren cargarse el consenso del #78. https://t.co/BY3DQ1wJYd
1117686886305153025	119430370	[-3.4835, 40.3966]	2019-04-15 09:11:33	GoT fans ... que, ¿como lleváis ese hype? 🐉🐉🐉¿Mucho sueño los que os habéis quedado a ver el primer capítulo? 😅 Yo aprovechando que el Pisuerga pasa por Valladolid os dejo por… https://t.co/gtjTPY5q1b
1117686887228104705	607277441	null	2019-04-15 09:11:34	@atitabahia @JoanF64002815 @MCarmenHernan @Albert_Rivera y como España es un pais libre, permitales la libertad de expresar su rechazo al naranja.
1117686889765658624	1651281709	null	2019-04-15 09:11:34	Cuando llevo vestidos debajo del uniforme del trabajo me siento un poco Superman
1117686903644610560	166623632	null	2019-04-15 09:11:38	¡Buenos dias! Si estás  trabajando como yo,  piensa que es una semana corta. Si ya estás de vacaciones, disfruta mucho. Un temazo para empezar con ganas el lunes. https://t.co/niHEH2KIIq
1117686907595522048	337871430	null	2019-04-15 09:11:39	"Pues hoy si parece que se va a cumplir el refrán... ""Suelo empedrado a los tres días mojado""  Abundancia de nubes medias a primera hora en #Madrid (altocúmulos stratiformis) #meteo https://t.co/s6CeKxO45S"
1117686935273791488	359889106	null	2019-04-15 09:11:45	Qué manía con adueñarse de los símbolos de la República.
1117686934913146880	4876608959	null	2019-04-15 09:11:45	Buenos días 🙋 a todo el mundo! #FelizLunes ☕🥀🌱🥀☀️👈 https://t.co/A6dcQrsUmz
1117686972791840768	257865417	null	2019-04-15 09:11:54	Lunes! Empezamos la semana... ¿Santa?
1117687034758483968	1438458942	null	2019-04-15 09:12:09	Recuerda que estamos ABIERTOS  📲 628 68 98 86 🌍 https://t.co/jBlTAnrxoy     #JuegodeTronos #FelizLunes #GameofThrones #elprincipiodelfin #ARICHELLA #GOT8 #MondayMotivation #15aprile #JFT96 https://t.co/OvjHXWAKJd
1117687112902619136	948641467	null	2019-04-15 09:12:27	Culpable, fijo. Y otro que conozco también.
1117687120573992960	318052990	null	2019-04-15 09:12:29	@QueMalLoPase Yo quiero que se vayan los nuevos
1117687312039731200	1020465727508230144	null	2019-04-15 09:13:15	¡Buenos días twiteros! Hoy me levanto con pocas ganaa,  ya sabéis lo duros que son los Lunes. Pero me acabo de dar cuenta que ¡ya somos más de 600! Y eso anima mucho 😁 ¡¡GRACIAS!! https://t.co/E3a7FfBTUu
1117687339919323137	121800767	null	2019-04-15 09:13:22	La ciudad de Nueva York ha mantenido la probabilidad de desarrollo de tornados en el área durante la madrugada.
1117687388011208704	157288888	null	2019-04-15 09:13:33	@MRElectrique Lo de las banderitas me jode porque a europeísta no me gana nadie.
1117687393279201280	231008973	null	2019-04-15 09:13:34	La nota del PSOE y la UGT el 14 de abril de 1931 @largocaballerof #VotaPSOE @UGT_Comunica @archivosugt @fpabloiglesias @PSOE #psoe https://t.co/82m2EBvLhs
