tweetId	authorId	coordinates	date	text
1117804893274877952	994676173291577345	null	2019-04-15 17:00:29	@ihenriquezluna Te deseo lo mejor.Fuerte abrazo.
1117804917878611969	347503282	null	2019-04-15 17:00:34	El tuit más charro que he visto, a lo bn.
1117804962518585344	465004583	null	2019-04-15 17:00:45	@jesustaximadri Muy guapos!!!
1117804975491637250	3037132294	null	2019-04-15 17:00:48	Siempre q salgo de la ducha me hago fotos xd https://t.co/9pnfaOyUqu
1117805113782013952	765239670351486976	null	2019-04-15 17:01:21	Me meto en unos líos yo sola, quien me mandará a mí
1117805125597310978	198537818	null	2019-04-15 17:01:24	Alguien debería investigar a los directivos o accionistas de Ecoembes. No sé porqué me da que va a acabar saltando algo. Tanto dinero invertido en redes, campañas, spots, marquesinas... Algo no me cuadra.
1117805162041610241	144276304	null	2019-04-15 17:01:33	@AnaHid46 Yo tampoco no creo que seas rara
1117805167397748736	724161964780457985	[-3.66666667, 40.5]	2019-04-15 17:01:34	La casa de subastas @rmsothebys subasto la increíble cifra de más de 140 coches en total a cual de ellos más apetecible pero aquí te mostramos algunos. El Primero de ellos es este… https://t.co/K3BbnPmrdd
1117805229574111233	347503282	null	2019-04-15 17:01:49	Esa gente que se cree una retrochimba por ser únicos y diferentes, esa gente
1117805280958529537	279953059	null	2019-04-15 17:02:01	⚠️@AH24_48h señal de zona escolar tirada en el parque de la Cruz del Siglo junto a la calle Camino De Santiago. Urge su recogida y reposición. Gracias. #AlcaláCalleACalle🏙 https://t.co/H3By3szWpj
1117805319726485505	288990900	null	2019-04-15 17:02:10	¡Continuamos! Mañana por la mañana estaremos en #barriodelaestrella   ¡Pásate mañana por nuestra mesa informativa!   @pablocasado_ #ValorSeguro https://t.co/VRP2bv2djq
1117805323333640193	1077959760648069121	null	2019-04-15 17:02:11	@yaesmediodiatv Que los echen a todos que dan asco
1117805340438028288	607390597	null	2019-04-15 17:02:15	LA TAQUICARDIIA!!!
1117805354681819136	413327964	null	2019-04-15 17:02:19	yo a las 10 y media de la noche: venga un par de vídeos y a dormir eh  yo a las 3 de la mañana: https://t.co/GvXuSv5RMA
1117805409182650368	889362696	null	2019-04-15 17:02:32	@sanchezcastejon Yo quiero como la Bego👏👏👏👏👏👏👏👏 6000€ si dar palo al agua y sin ir al curro.
1117805415482445827	3351662127	null	2019-04-15 17:02:33	Feliz día de cumpleaños a nuestros compañeros Fusté, vicepresidente de la @aedfi_ES y campeón de la Euro'64, y a @11RIERA11! #SelecciónLeyendas @aedfi_ES @rfef @SeFutbol #SomosFamilia https://t.co/OWGYKKjdXF
1117805450798538753	1384074380	null	2019-04-15 17:02:41	Que pena que hayamos ya visto tanto que nos creamos tan poco...
1117805481685344256	1162704691	null	2019-04-15 17:02:49	@ORQUIDEABLANCA @salvameoficial Lo más seguro
1117805532545519616	1008339985	null	2019-04-15 17:03:01	@Alvarojugon Si si cuanto más desacredita y menos explicas más te vota la gente. Ridículo
1117805619002654721	2384333178	null	2019-04-15 17:03:22	Qué arrecia paradoja de vida: Venezuela estable le abrió las puertas y el corazón a España, Italia y Portugal en los 40s 50s 60s 70s. ¡Hoy nosotros salimos para llegar hasta donde nuestros viejos salieron y en sólo 4 años hicimos que les tomó 40 a ellos!
1117805651537924096	1117047734752698368	null	2019-04-15 17:03:29	Declarar el taxi servicio público de interés general y establecer un requisito de 2 horas de precontratación para las VTC. https://t.co/5kBHn4YOJx
1117805656764026880	325437666	null	2019-04-15 17:03:31	Si en los medios se habla de eso quizá sea porque Pablo Iglesias criticó precisamente que se hicieran esas cosas y justo después lo hizo él.
1117805658265530368	724161964780457985	[-3.66666667, 40.5]	2019-04-15 17:03:31	La casa de subastas @rmsothebys subasto la increíble cifra de más de 140 coches en total a cual de ellos más apetecible pero aquí te mostramos algunos. El Segundo de ellos es este… https://t.co/dZK5FiYKH6
1117805658664050689	1104392790	[-3.89821843, 40.51701201]	2019-04-15 17:03:31	I'm at @HolmesPlace_ in Madrid, Comunidad de Madrid https://t.co/TyHO2QQDJr
1117805667740540929	392900015	null	2019-04-15 17:03:33	@Pablo_Iglesias_ Francamente, yo 1200€ lo veo un poco escaso para una familia. ¿Por qué no lo suben a 3000€ o así?
1117805717136789504	347503282	null	2019-04-15 17:03:45	LOS AMO😍
1117805718374178821	1006581680507899904	null	2019-04-15 17:03:45	Y si no te vienen bien nuestros #horarios de #SemanaSanta, consulta los de #Covadonga
1117805754780512258	1179981192	[-3.7058, 40.4203]	2019-04-15 17:03:54	'La Virgen del Rocío' acaba de convertirse en TT ocupando la 9ª posición en España #trndnl https://t.co/8ViZsSAZOX
1117805774837813250	1088748559	null	2019-04-15 17:03:59	Forensic Architecture, grupo de investigadores de la London University, ha realizado una recreación digital de lo ocurrido en 2014 en la ciudad mexicana de Iguala, un asombroso caso de violencia institucional que provocó la desaparición de 43 estudiantes https://t.co/BMpUbuXL3r https://t.co/g8nbCuDNw2
1117805783297798152	470596245	null	2019-04-15 17:04:01	@Proserpinasb Lo sangrante es como tacha a cualquier mujer que defienda su esfuerzo de machista por decir, simple y llanamente, una verdad.
1117805808220352513	1617597067	null	2019-04-15 17:04:07	"El mejor spoiler lo hizo mi cuñado hace unos 25 años, a los clientes de un cine de verano que comenzaban a ver ""Jaque al asesino, cuando gritó desde la terraza del apartamento: ""El asesino es el del ordenador."""
