tweetId	authorId	coordinates	date	text
1117955872603246592	45482128	null	2019-04-16 03:00:25	Es una gran noticia!
1117956048445427712	3023659294	null	2019-04-16 03:01:07	Le saldrá una edema si pronuncia la palabra «  Católicos » ????
1117956344504619009	191466056	null	2019-04-16 03:02:17	Algunos parece que aún hechan de menos la época del tiro en la nuca y el totalitarismo. No saben ni sabrán lo que significa libertad y respeto. Solo de fascismo y garrulismo. #gentuza #analfabetos
1117956459579478016	354458995	null	2019-04-16 03:02:45	No sé cómo pretendo madrugar si sigo despierto a estas horas
1117956950820573184	789074027608469504	[-3.698447, 40.424148]	2019-04-16 03:04:42	La estación 6 (Colegio Arquitectos) vuelve a estar disponible. #MADBikeStatus #BiciMAD
1117957431471017985	1162704691	null	2019-04-16 03:06:36	Problemas con Orange y Jazztel en España, y todo apunta a las DNS https://t.co/WgSQruLCUU
1117957767724244998	1213200355	null	2019-04-16 03:07:57	A sí soy, luego me pasa lo que me pasa.
1117958189880958976	1584328556	null	2019-04-16 03:09:37	Que me puto descojono
1117958315009613826	2724483791	null	2019-04-16 03:10:07	ibai tirando una chancla es la criatura mas poderosa del universo
1117958324413173761	62970583	null	2019-04-16 03:10:09	@ComoSeaDT Cosquillas
1117958552826589185	3097850315	null	2019-04-16 03:11:04	@waleska0328 No tenéis nadaaa. Que vergüenza de gente... Para cenar, cerdo pata negra y un vinazo.... Así, hasta que no ilegalicen a todos los bildu, podemitas... Acabo con el jamón, los mejores caldos españoles y con un poco de suerte con todos vosotros 💩💩☢️☢️🆘👍👍🇪🇦🇪🇦🇪🇦
1117958564310659072	369670954	null	2019-04-16 03:11:07	@Eireth Una Ilustración de la religión cristiana, no veo nada malo 😘😘
1117958664072069120	128099767	null	2019-04-16 03:11:30	@carlosmelo82 JAJAJAJAJA estos liliputenses.
1117958905953492992	62970583	null	2019-04-16 03:12:28	Busco alguien que sea mas domingo de arrunchis que sábado de rumba.
1117959214918459393	791370350	null	2019-04-16 03:13:42	A dormir fav si te vienes
1117959255372570624	3064885185	null	2019-04-16 03:13:51	@esthernavas14 Lo siento :(
1117959415133552641	787816947790512128	null	2019-04-16 03:14:29	¿El papa? Estará desolado. Como lo estamos incluso los agnósticos. Es un símbolo artístico de la humanidad, no sólo de la cristiandad, ni de Francia. Ojalá sus daños puedan ser reparables. Lo siento mucho. Y para mí es un duelo
1117959503352348673	867447283360702464	null	2019-04-16 03:14:50	#NotreDameCathedral  esos portales deben permanecer y no perderse nunca #ingress @ingress #AugmentedReality intocables #france https://t.co/tuNQebBtht
1117959518149804032	3097850315	null	2019-04-16 03:14:54	@javierroche7 Ya te puedes rascar por si te pica... Seguiremos.
1117959713763799040	3294983069	null	2019-04-16 03:15:41	@odilerf Bravo por la sensibilidad y el esfuerzo!!
1117959845192372224	4902593404	null	2019-04-16 03:16:12	@TomCody09582241 @BeverlyGili @Diablilha Nada bro, que ni asi follas
1117960099157483521	1099636367951314944	null	2019-04-16 03:17:12	#14deAbril #RepúblicaORepúblicaa El pasado Domingo nos encontramos hasta la @PUERTASOL muchos colectivos y partidos. Proclamamos #JudiciFarsa #AltsasukoakASKE y #Autodeterminación. Más noté un aura no presente, @alfkn  @IzcaNacional @YescaCastilla @DistritoCatorce #AlfonLibertad https://t.co/SwiXnE8F9u
1117960615606272000	3097850315	null	2019-04-16 03:19:16	@BorbonicoI @piligarcia_1977 Abandonada me tenéis!!! Ya os vale tanto curro... 👍😘🇪🇦🇪🇦💓🇪🇦👏👏👏
1117960763816079361	1179981192	[-3.7058, 40.4203]	2019-04-16 03:19:51	El lunes 15, un total de 401 palabras, frases y hashtags fueron Trending Topic en España: https://t.co/7AEgu5qZX4 #trndnl
1117961127130992641	1000715676120768513	null	2019-04-16 03:21:18	@RRJordi9 Que la lleve que la lleve   Si la lleva asi que la lleve
1117961326628880384	413117623	null	2019-04-16 03:22:05	@jaimeberenguer @el_pais Te digo yo que pobres animales
1117961362565685248	128099767	null	2019-04-16 03:22:14	Ay, Claudia la candidata empezó con sus descaches... 😔  Todos sabemos lo despreciables que los borregos pueden ser, pero no es momento de hablar de ello, mierda.
1117961424280662016	228457149	null	2019-04-16 03:22:28	Nada podrá opacar el episodio de game of thrones esta semana 🔥  Catedral de Notre Dame:🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
1117961434078564355	86164559	null	2019-04-16 03:22:31	Como haces para ayudar a alguien que esta destruido y se encuentra en otro país?
1117961508657532929	314730826	null	2019-04-16 03:22:49	@AlvaroDeSodoma @FranPardo_ Whaat qué ha pasado??
1117961539380817925	381059514	null	2019-04-16 03:22:56	@LeyrePM93 Estamos jodidos Leyre 😢
1117961946433818624	361275141	null	2019-04-16 03:24:33	Bueno, me voy a dormir. Buenas noches a todos, saludos a los que habitan al otro lado de la almohada.
1117962961694404609	2236413235	null	2019-04-16 03:28:35	@JRhodesPianist Lo de @JRhodesPianist es cuando lo pides en AliExpress  ... Lo mío, cuando te llega. 🤣🤣🤣🤣🤣🤣  (Intentadlo vosotros cabrones) https://t.co/uXYSFKcfAy
1117963033521860610	89784347	null	2019-04-16 03:28:52	@VideojuegosGAME Me gustaría decir que era pequeño cuando la echaron.... me gustaría xD Me acuerdo sí... también me acuerdo de los rumores de una segunda parte, que sigo esperando ¬¬ https://t.co/wORzOCIiBo
1117963079235641344	781729170	null	2019-04-16 03:29:03	@JulioBorges ... de verdad que  el resultado de la reunión del grupo de Lima es prácticamente nula ... el único que gana algo, es el que les sirve el café. ...
1117963258617651201	1013791119149236224	null	2019-04-16 03:29:46	Me han subido 40 ptos en arena por la cara , aprovecha el bug
1117960763816079361	1179981192	[-3.7058, 40.4203]	2019-04-16 03:19:51	El lunes 15, un total de 401 palabras, frases y hashtags fueron Trending Topic en España: https://t.co/7AEgu5qZX4 #trndnl
1117961127130992641	1000715676120768513	null	2019-04-16 03:21:18	@RRJordi9 Que la lleve que la lleve   Si la lleva asi que la lleve
1117961326628880384	413117623	null	2019-04-16 03:22:05	@jaimeberenguer @el_pais Te digo yo que pobres animales
1117961362565685248	128099767	null	2019-04-16 03:22:14	Ay, Claudia la candidata empezó con sus descaches... 😔  Todos sabemos lo despreciables que los borregos pueden ser, pero no es momento de hablar de ello, mierda.
1117961424280662016	228457149	null	2019-04-16 03:22:28	Nada podrá opacar el episodio de game of thrones esta semana 🔥  Catedral de Notre Dame:🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
1117961434078564355	86164559	null	2019-04-16 03:22:31	Como haces para ayudar a alguien que esta destruido y se encuentra en otro país?
1117961508657532929	314730826	null	2019-04-16 03:22:49	@AlvaroDeSodoma @FranPardo_ Whaat qué ha pasado??
1117961539380817925	381059514	null	2019-04-16 03:22:56	@LeyrePM93 Estamos jodidos Leyre 😢
1117961946433818624	361275141	null	2019-04-16 03:24:33	Bueno, me voy a dormir. Buenas noches a todos, saludos a los que habitan al otro lado de la almohada.
1117962961694404609	2236413235	null	2019-04-16 03:28:35	@JRhodesPianist Lo de @JRhodesPianist es cuando lo pides en AliExpress  ... Lo mío, cuando te llega. 🤣🤣🤣🤣🤣🤣  (Intentadlo vosotros cabrones) https://t.co/uXYSFKcfAy
