tweetId	authorId	coordinates	date	text	lemmatizedText
1120341504034312199	260187555	null	2019-04-22 17:00:04	La verdad es que ha sido un bonito encuentro, gracias @MartaMHigueras	@martamhigueras el verdad ser que haber ser uno bonito encuentro gracias
1120341518269714433	282279230	null	2019-04-22 17:00:07	#Oportunidad ¡¡Ampliado el plazo hasta el 5 de mayo de las #Becas @ACCIONA!! No dejes pasar la oportunidad de formarte en lo que te gusta 🤗🤗🤗	#oportunidad #becas @acciona ampliado el plazo hasta el de mayo de el no dejer pasar el oportunidad de formarte en el que tú gustar 🤗🤗🤗
1120341533755097089	324827719	null	2019-04-22 17:00:11	"@jpurias Me da la sensacion de que muchos de los que os rasgais las vestiduras, aceptais con naturalidad hechos similares en contra de otras personas que ""no son de vuestra cuerda"". Si está mal ahora, también lo estaría antes, cuando os pareció libertad de expresión. En que quedamos?"	@jpurias yo dar el sensacion de que mucho de el que tú rasgair el vestidura aceptai con naturalidad hecho similar en contra de otro persona que no ser de vostra cuerda si estar mal ahora también él estar antes cuando tú parecer libertad de expresión en que quedar
1120341551933206531	2855867710	null	2019-04-22 17:00:15	@Yrenne7 Yo? Creo que te estás equivocando 🌚	@yrenne7 yo creer que tú estar equivocar
1120341559713640448	964936401463717888	null	2019-04-22 17:00:17	@EdwinriRivas Cabezotas llamábamos de niños a las fases larvarias de los anfibios, y la verdad es que tiene cabeza para 7 cuellos	@edwinririvas cabezota llamar de niño el fase larvario de el anfibio el verdad ser que tener cabeza para cuello
1120341571940114432	95174556	null	2019-04-22 17:00:20	@CorreosAtiende ¿Hola?	@correosatiende hola
1120341655993888768	3148547254	null	2019-04-22 17:00:40	[22/4 16:59] 💛: Te he guardado cuatro palmeras😋🤗 [22/4 16:59] 💛: Te los acompaño con unos batidos de fresa 😋  🤤🤤🤤	22/4 16:59 💛 tú haber guardar cuatro palmeras😋🤗 22/4 16:59 💛 tú el acompaño con uno batido de fresa 🤤🤤🤤
1120341709400023040	74537519	[-3.68333, 40.4]	2019-04-22 17:00:53	Y ahora viene una semana más de mucho trabajo y mucha música. Son muchas las opciones, los rollos son muy distintos pero siempre buenos.  ¡Os espero!  #pitumusico… https://t.co/5XHV45kNbD	#pitumusico ahora venir uno semana más de mucho trabajo mucho música ser mucho el opción el rollo ser mucho distinto pero siempre buen tú esperar
1120341745550729217	1481384401	null	2019-04-22 17:01:01	@EvaFarto Genial, muchas gracielas https://t.co/L5ff5yrDGk	@evafarto genial mucho graciela
1120341781265178626	260187555	null	2019-04-22 17:01:10	Gran reportaje que transmite lo que sentimos las personas que trabajamos con los más vulnerables @CruzRojaMadrid	@cruzrojamadrid gran reportaje que transmitir el que sentir el persona que trabajar con el más vulnerable
1120341790803013632	535230314	null	2019-04-22 17:01:12	Si nos preocupan las élites deberíamos centrarnos en la clase obrera y no sólo en mujeres y LGBT no?? Digoo. Qué ellos también pueden ser ÉLITES	si yo preocupar el élite deber centrarno en el clase obrero no sólo en mujer lgbt no decir qué él también poder ser élite
1120341852786429953	253119922	null	2019-04-22 17:01:27	@Makakin2 @EstadoCharnego @Marijesuslg Lo es, lo fue! increíble chiqui! 😊😘	@makakin2 @estadocharnego @marijesuslg él ser él ser increíble chiqui 😊😘
1120341869878288389	964936401463717888	null	2019-04-22 17:01:31	@Samy57124219 Tú eres elegante siempre, Palomilla	@samy57124219 tú ser elegante siempre palomillo
1120341873628012545	156224014	null	2019-04-22 17:01:32	@CarlosEnoarquia @catacontracata @katxas @JimmyBubbles78 @raul_ingelmo @CristinaCarri9 Qué te voy a decir que no te vayan dicho, que suscribo cada letra, incluido lo de avisar para otra 😜	@carlosenoarquia @catacontracata @katxas @jimmybubbles78 @raul_ingelmo @cristinacarri9 qué tú ir decir que no tú ir decir que suscribir cada letra incluido él de avisar para otro
1120341907308187649	1104392790	[-3.89821843, 40.51701201]	2019-04-22 17:01:40	I'm at @HolmesPlace_ in Madrid, Comunidad de Madrid https://t.co/102sWf3Os7	@holmesplace at in madrid comunidad de madrid
1120341915042570240	2949069970	null	2019-04-22 17:01:42	No es muy de fiar, al que traiciona a su partido, pq le quitan el sueldaxzo, que no se sabe por qué,le pone Esperanza Aguirre. Y rápidamente se hace amigo del Yunke Mexicano! Todo feo!!	no ser mucho de fiar al que traicionar su partido pq él quitar el sueldaxzo que no se saber por qué él poner esperanza aguirre rápidamente él hacer amigo del yunke mexicano todo feo
1120341930695626753	955773907075821568	null	2019-04-22 17:01:45	💸 #descuentos para alquilar el PUENTE DE MAYO 💸  ✅ #camper 2-3-4 personas: 4 noches 558€; 5 noches 697,50€.  ✅ #Autocaravanas 4-5-6 personas: 612€; 65€.  ✅ Autocaravana 4-5-6-7 personas: 646€; 807,50€.  Además...consigue un DESCUENTO EXTRA llamando al 663 39 28 75 ‼‼ https://t.co/oWg9Kn7XKF	#descuentos #camper #autocaravanas para alquilar el puente de mayo 2-3-4 persona noche 558€ noche 697 50€ 4-5-6 persona 612€ 65€ autocaravana 4-5-6-7 persona 646€ 807 50€ además conseguir uno descuento extra llamar al 663 39 28 75 ‼‼
1120341943139979264	48353435	[-3.68333, 40.4]	2019-04-22 17:01:48	El #jihueputica en su máxima expresión 🤣🤣🤣🤣🤣 . . . #sonriequetevesbien #lovelynephew en Madrid, Spain https://t.co/9OhoH63nLS	#jihueputica #sonriequetevesbien #lovelynephew el en su máximo expresión 🤣🤣🤣🤣🤣 en madrid spain
