tweetId	authorId	coordinates	date	text	lemmatizedText
1117668886588088323	920430841532243969	[-3.819622, 40.4378698]	2019-04-15 08:00:02	En España son tendencia: 1 - #GameofThrones 2 - #FelizLunes 3 - #JuegodeTronos 4 - #VivePoniente  691f6 Encuentra FGE a mujer reportada como desaparecida ... Visita: https://t.co/KKxYSQbXIK	#gameofthrones #felizlunes #juegodetronos #viveponiente en españa ser tendencia 691f6 encontrar fge mujer reportado como desaparecido visita
1117668898630000645	4096050322	null	2019-04-15 08:00:05	🇪🇸 Terrific #weather in #Spain today (Monday): ➊ Seville (☀24°/10°) ➋ Murcia (⛅24°/9°) ➌ Alicante (⛅22°/9°) ➍ Las Palmas de Gran Canaria (☀19°/18°) ➎ Cordova (🌥23°/10°) ➏ Valladolid (🌦20°/5°) https://t.co/jS0U6trUUj	#weather #spain 🇪 terrific in todar monday seville ☀24°/10° murcia ⛅24°/9° alicante ⛅22°/9° el palma de gran canaria ☀19°/18° cordovar 🌥23°/10° valladolid 🌦20°/5°
1117668909363023874	54240331	null	2019-04-15 08:00:07	@LuluOfEvil Tio por favor así no se puede. https://t.co/orlmY76ZlT	@luluofevil tio por favor así no se poder
1117668940141006849	63670646	null	2019-04-15 08:00:15	Ojalá mis apuntes ejercieran la misma fuerza de atracción que la que ejerce la cama sobre mi	ojalá mi apunte ejercer el mismo fuerza de atracción que el que ejercer el cama sobre mi
1117668967814971393	157288888	null	2019-04-15 08:00:21	He dormido tan mal como si me hubiera quedado esperando la serie pero sin haberlo hecho. Superad esto.	haber dormir tanto mal como si yo haber quedar esperar el serie pero sin h h superad este
1117669146144182272	269860000	null	2019-04-15 08:01:04	@Rosa123413Rosa Buenos dias Rosa, que pases un feliz Lunes Santo y andes por donde no va a llover, un abrazo.	@rosa123413rosa buen dias rosa que paser uno feliz lunes santo andes por donde no ir llover uno abrazo
1117669243389128704	93408046	null	2019-04-15 08:01:27	@TaquiBox Alabado seas Freddy 👏👏👏 https://t.co/vlNeWBhOws	@taquibox alabado ser freddy 👏👏👏
1117669260552278016	11720112	[-3.66666667, 40.5]	2019-04-15 08:01:31	Simplemente, pan. ¿Qué le pondrías tú para arrancar la semana? 🤔 Buenos días de casi vacaciones! ☀️. . . . #IchLiebeBrot #sourdougbread #homemadebread #panarra #masamadre #bakingbread… https://t.co/gONDIvLkXp	#ichliebebrot #sourdougbread #homemadebread #panarra #masamadre #bakingbread simplemente pan qué él poner tú para arrancar el semana buen día de casi vacaciones ☀️
1117669306844819457	923203130900336640	null	2019-04-15 08:01:42	Mañana martes estará pasando consulta en EboraSalud la Dra. Adriana Pérez. Reserve su cita en   ➡️ 925 684 660 / 925 684 661  #otorrinoentalavera #otorrino #eborasalud #otorrinolaringologia #cirugiaendoscopica #salud #respirar #orl #equipo #medico #cirugia #nariz #esteticanasal https://t.co/eDmHrYLOqJ	#otorrinoentalavera #otorrino #eborasalud #otorrinolaringologia #cirugiaendoscopica #salud #respirar #orl #equipo #medico #cirugia #nariz #esteticanasal mañana martes estar pasar consulta en eborasalud el dra adriano pérez reserver su cita en ➡️ 925 684 660 925 684 661
1117669338201378816	63670646	null	2019-04-15 08:01:50	@Rociofc15 Pues no me pongas semáforos porfa, a ver si así no llego tarde 😂	@rociofc15 pues no yo pongar semáforo porfar ver si así no llegar tarde
1117669530933891073	155564978	null	2019-04-15 08:02:36	@MrRadu pico	@mrradu pico
1117669547354537984	283199023	null	2019-04-15 08:02:40	Meterse a Twitter y recordar que perteneces a esa parte marginal y extraña de la población que no ve #JuegoDeTronos #GameofThones por el resto #FelizLunes a todos https://t.co/g95CtGspB5	#juegodetronos #gameofthones #felizlunes m t recordar que pertenez ese parte marginal extraño de el población que no ver por el resto todo
1117669598571171842	93408046	null	2019-04-15 08:02:52	@GemaPuenteviejo @xversacxe La gente está criticando los colores de la pancarta porque tiene los mismos colores que usaba Chavez y las 8 estrellas las puso Chavez, un dilema venezolano que pasará años en ser olvidado...	@gemapuenteviejo @xversacxe el gente estar criticar el color de el pancarta porque tener el mismo color que usar chavez el estrella él poner chavez uno dilema venezolano que pasar año en ser olvidar
1117669636235984896	187594920	null	2019-04-15 08:03:01	Penoso titular	penoso titular
1117669709258866688	1322178296	null	2019-04-15 08:03:18	A estas alturas de la película ¿Quién no conoce Honest Greens?.  https://t.co/d17vtQvxG2 https://t.co/G0eQJ6xGJ9	este altura de el película quién no conocer honest greens
1117669768134373376	1322178296	null	2019-04-15 08:03:32	@MicroplanMadrid Total! Y me avisas! 😛	@microplanmadrid total yo avisar
1117669816406507520	1169162934	null	2019-04-15 08:03:44	Venga Jenny que esta semana son sólo 3 días de trabajo	venir jenny que este semana ser sólo día de trabajo
1117669829505368064	93408046	null	2019-04-15 08:03:47	@pinpilinpauxa Yo nunca 🙅‍♂️🙆‍♂️💁‍♂️	@pinpilinpauxa yo nunca 🙅‍♂️🙆‍♂️💁‍♂️
1117670077149646849	3242105824	null	2019-04-15 08:04:46	me tome dos monster y no he podido dormir en toda la madrugada. good job me	yo tomar dos monster no haber poder dormir en todo el madrugada good job yo
1117670201196253184	1169162934	null	2019-04-15 08:05:15	@treatyouniall disfruta muchísimo de Shawn 💜💜💜💜	@treatyouniall disfrutar muchísimo de shawn 💜💜💜💜
1117670303319113728	331220696	null	2019-04-15 08:05:40	Alguien se ha agobiado. https://t.co/UXTNjicu5w	alguien él haber agobiar
1117670334113767424	54240331	null	2019-04-15 08:05:47	@anemonzon No puede, irreversible	@anemonzon no poder irreversible
1117670358813958144	584894634	[-3.9307, 40.57657]	2019-04-15 08:05:53	Buenos días!! Todo preparado  para el destino... protección, potenciador, hidratación.. este año consigue tu moreno deseado!!!  #cuidadosdiarios #pielsiemprejoven… https://t.co/PGdKOZSIhO	#cuidadosdiarios #pielsiemprejoven buen día todo preparado para el destino protección potenciador hidratación este año conseguir tu moreno deseado
1117670379831668736	330256441	[-3.6898198, 40.40670224]	2019-04-15 08:05:58	DOMINGO DE PLANIFICACIÓN #Semana16 Esta semana, laboralmente hablando es cortita ¡¡¡Yupiiiiii!!! En mi caso, bastante intensa pero a por todas que voy. Por tanto mi formato de… https://t.co/xzAeywcVer	#semana16 domingo de planificación este semana laboralmente hablar ser cortito yupiiiiii en mi caso bastante intenso pero por todas que ir por tanto mi formato de
1117670389239484416	752560698283220992	null	2019-04-15 08:06:00	@Dyslexart Ohhhh!!! Yo pensé que me lo ibas a dar a mí..... https://t.co/cWPcUeFSf7	@dyslexart ohhhh yo pensar que yo él ir dar yo
1117670461947641856	224371808	null	2019-04-15 08:06:18	¡Nos vemos en un rato!👇🏻	yo ver en uno rato 👇🏻
1117670464107765760	705663958	null	2019-04-15 08:06:18	Confirmen en #españa si estos IMPRESENTABLES de @HBO_ES también los tienen jodidos. #Paridos🤬🤬🤬🤬 https://t.co/8AsbzVSXl9	#españa @hbo_es #paridos🤬🤬🤬🤬 confirmir en si este impresentable de también él tener jodido
1117670503953719296	878988669071347712	null	2019-04-15 08:06:28	Y no lo olviden:  En el camino aprendí que la humildad no es sumisión, la humildad es ese don que se suele confundir. No es lo mismo ser servil que ser un buen servidor (Rafael Amor).  #BuenosDiasMundo https://t.co/RDtINXbhBB	#buenosdiasmundo no él olvidar en el camino aprender que el humildad no ser sumisión el humildad ser ese don que se soler confundir no ser el mismo ser servil que ser uno buen servidor rafael amor
1117670627140427776	2317695283	null	2019-04-15 08:06:57	Resumen de Real Zaragoza vs AD Alcorcón (0-2) https://t.co/BLc9jL0F9i vía @YouTube	@youtube resumen de real zaragoza v ad alcorcón 0-2 vía
1117670672996679680	258007764	null	2019-04-15 08:07:08	Hija de la gran puta! Que tu jepeto! Se vea en todas partes! CERDA! #ResidenciaMedicaDigna #residencia https://t.co/gMgc6fcUP6	#residenciamedicadigna #residencia hija de el gran puta que tu jepeto él ver en todo parte cerda
1117670712297381888	148700417	null	2019-04-15 08:07:17	¿Por qué tenéis tanto miedo a los spoiler? 🤔	por qué tenéis tanto miedo el spoiler
1117670720136462336	2481269944	null	2019-04-15 08:07:19	@Suusiis Eso estoy intentando yo,pero no lo veo claro esta tarde lo volveré a intentar	@suusiis ese estar intentar yo pero no él ver claro este tarde él volver intentar
1117670752495513605	224371808	null	2019-04-15 08:07:27	📽¿El siguiente gigante tecnológico puede ser español? En @CiudadanosCs pensamos que sí  1⃣Crear una empresa en 24h desde el móvil 2⃣Eliminar la maraña regulatoria 3⃣2 años sin impuestos para nuevas startups 4⃣Fondos públicos para apoyar inversiones privadas tecnológicas  En 1'👇 https://t.co/7B5BBELDBn	@ciudadanoscs el siguiente gigante tecnológico poder ser español en pensar que sí 1⃣crear uno empresa en 24h desde el móvil 2⃣eliminar el maraña regulatorio 3⃣2 año sin impuesto para nuevo startup 4⃣fondo público para apoyar inversión privado tecnológico en
1117670915121266688	398899915	[-3.66666667, 40.5]	2019-04-15 08:08:06	#ALaMejorSuegraDelMundo gracias por tus concejos y cariño, por haberme hecho sentir otro hijo, por consentirme siempre cocinando tus deliciosos platillos, lo… https://t.co/NY6dd0p7Rp	#alamejorsuegradelmundo gracias por tu concejo cariño por h hecho sentir otro hijo por c siempre cocinar tu delicioso platillo el
1117670988404097029	974022020	[-3.67441607, 40.36111069]	2019-04-15 08:08:23	#RETENCIÓN nivel AMARILLO en AUTOPISTA / AUTOVÍA #M40 (pk 21 al 27 decreciente) MADRID #DGTMadrid #DGT https://t.co/9nJDCbuoFO	#retención #m40 #dgtmadrid #dgt nivel amarillo en autopista autover pk 21 al 27 decreciente madrid
1117671051964579841	143130459	null	2019-04-15 08:08:38	@edugalan Terror es un país #España que por celebrar un #Referéndum el #1Oct en #Cataluña estén #PresosPoliticos juzgandose en la #SalaPenal. del Tribunal Supremo.  C. P. establece que #Preparar con Urnas, papeletas y dinero público #Realizar en Colegios y #Convocar en BOC no es Delito. https://t.co/BTQziiIvx7	@edugalan #españa #referéndum #1oct #cataluña #presospoliticos #salapenal #preparar #realizar #convocar terror ser uno país que por celebrar uno el en estar ju en el del tribunal supremo establecer que con urna papeleta dinero público en colegio en boc no ser delito
1117671253396078592	269860000	null	2019-04-15 08:09:26	@Carmen_AMartin Me alegro que la lesión vaya mejor y que está mañana te salga bien en tu visita a la sede de la Carmena, un beso corazón.😘😘😘🇪🇸🇪🇸❤️❤️	@carmen_amartin yo alegrar que el lesión ir mejor que estar mañana tú salir bien en tu visita el sede de el carmena uno beso corazón 😘😘😘🇪🇸🇪🇸❤️❤️
