tweetId	authorId	coordinates	date	text	lemmatizedText
1123753974514032641	3402076019	null	2019-05-02 03:00:00	Mi altura	mi altura
1123753992675373056	227472875	null	2019-05-02 03:00:04	Mi vida	mi vida
1123754012401119233	135330544	null	2019-05-02 03:00:09	Llevo una noche que vamos, las malas ideas nunca habían sido tan parecidas a las mejores.	llevar uno noche que ir el malo idea nunca haber ser tanto parecido el mejor
1123754135860469762	327643297	null	2019-05-02 03:00:38	@RubenSanchezTW @EsterMunoz85 Por favor, oírte hablar de decencia da mucho ascazo tío. En realidad sólo verte da mucha grima, pero si encima te pones a hablar de cosas que te son tan extrañas, pues es como cuando Otegi se pone todo digno y habla de libertad. Asco infinito and then some.	@rubensancheztw @estermunoz85 por favor oírte hablar de decencia dar mucho ascazo tío en realidad sólo verte dar mucho grima pero si encima tú poner hablar de cosa que tú ser tanto extraño pues ser como cuando otegar se poner todo digno hablar de libertad asco infinito and then somar
1123754179598651403	3402076019	null	2019-05-02 03:00:49	Conmigo mismo si JAJAJAJAJAJJSJAJAJJS cortarme con un vaso roto el costado😂	conmeguir mismo si jajajajajajjsjajajjarse cortarmar con uno vaso roto el costado😂
1123754282803695616	15883918	null	2019-05-02 03:01:14	Ansiedad nivel: *Darle a refrescar 1000 veces a twitter hasta que salga un tweet sobre Venezuela*	ansiedad nivel darle refrescar 1000 vez twitter hasta que salir uno tweet sobre venezuela
1123754346930495489	216388755	null	2019-05-02 03:01:29	Acabo de aprender que un quital es más que un huevo. Ni un día sin aprender algo nuevo. Ni un día sin cerveceo.	acabar de aprender que uno quital ser más que uno huevo ni uno día sin aprender algo nuevo ni uno día sin cerveceo
1123754435556065280	301118614	null	2019-05-02 03:01:50	Se prevé pajote largo e intenso 💦💦💦	se prever pajote largo intenso 💦💦💦
1123754604938825729	924977059398594560	null	2019-05-02 03:02:30	Chueca esta muerta	choer este muerto
1123754792726224896	2881412465	null	2019-05-02 03:03:15	Holi quiero amigos que les guste salir musho de fiesta	holi querer amigo que él gustar salir musho de fiesta
1123754801051983874	3006371615	[-3.96282, 40.48932]	2019-05-02 03:03:17	Te quiero 3000 ❤❤❤ Llegaste a mi vida casi por casualidad, y te has convertido en el amor de mi vida. Eres la que siempre está conmigo mientras me paso horas grabando o editando, la que… https://t.co/Gnn9I4sb5O	tú querer 3000 ❤❤❤ llegar mi vida casi por casualidad tú haber convertir en el amor de mi vida ser el que siempre estar él mientras yo pasar hora grabar editar el que
1123754881305718784	3402076019	null	2019-05-02 03:03:36	Lealtad(?	lealtad
1123755119974277120	3402076019	null	2019-05-02 03:04:33	Dinero, dinero, dinero, he dicho dinero? Dinero	dinero dinero dinero haber decir dinero dinero
1123755212316061696	3402076019	null	2019-05-02 03:04:55	Lonuso mazo jajajajja	lonuso mazo jajajajja
1123755250047909888	3402076019	null	2019-05-02 03:05:04	A mazo peña	mazo peño
1123755304531968002	3402076019	null	2019-05-02 03:05:17	Si, y la hostia fue tremenda xd	si el hostia ser tremenda xd
1123755364640595969	3402076019	null	2019-05-02 03:05:31	Besos	beso
1123755543515017220	3402076019	null	2019-05-02 03:06:14	Sin pareja me come los huevos😂	sin pareja yo comar el huevos
1123755558987862019	976829136	null	2019-05-02 03:06:18	Uno de los peores alcaldes de Madrid, nefasto. Una especie de Ana Botella, pero que se mantuvo muchos años. Una larga época en la que Madrid se quedó estancada, sin prosperar en nada.	uno de el peor alcalde de madrid nefasto uno especie de ana botella pero que él mantener mucho año uno largo época en el que madrid él quedar estancado sin prosperar en nada
1123755835287642115	3402076019	null	2019-05-02 03:07:24	Repitiendo 4 JAJAJANO trabajando en la empresa de mi padre	repetir jajajano trabajar en el empresa de mi padre
1123755850269696000	88146816	null	2019-05-02 03:07:27	@danteperezberen De verdad, déjalo. Me da vergüenza ajena.	@danteperezberen de verdad déjalo yo dar vergüenza ajeno
1123755875804557312	138655390	null	2019-05-02 03:07:33	“La Libertad de #Venezuela es también La LIBERTAD de Nicaragua”. #OperacionLibertad @alcaldeledezma @MariaCorinaYA @LeopoldoLopezG @leopoldolopez @liliantintori @FreddyGuevaraC @JulioBorges @LORENT_SALEH @jguaido @dsmolansky @willycochez @carlosvecchio #sosnicaragua #sosvenezuela https://t.co/MzWZzhzIGm	#venezuela #operacionlibertad @alcaldeledezma @mariacorinaya @leopoldolopezg @leopoldolopez @liliantintori @freddyguevarac @julioborges @lorent_saleh @jguaido @dsmolansky @willycochez @carlosvecchio #sosnicaragua #sosvenezuela él libertad de ser también el libertad de nicaragua”
1123755882922369025	3402076019	null	2019-05-02 03:07:35	Algunas cosas si otras no	alguno cosa si otro no
1123755990132957185	3402076019	null	2019-05-02 03:08:01	El tema en blanco de twitter, siempre en modo noche	el tema en blanco de twitter siempre en modo noche
1123756249768767491	3402076019	null	2019-05-02 03:09:02	Matar a alguien	matar alguien
1123756318299435008	301118614	null	2019-05-02 03:09:19	Se agradecen en estos momentos 🤤 https://t.co/oV3hXzmWLq	él agradecer en este momento
1123756344698441731	3402076019	null	2019-05-02 03:09:25	Si/no	se/nir
1123756361551159296	126485224	null	2019-05-02 03:09:29	Ciara me tiene mojadit* Este nuevo álbum va a tener un sonido demasiado Kehlani meets Janet Jackson, y yo estoy aquí para ese concepto.	ciara yo tener mojadit este nuevo álbum ir tener uno sonido demasiado kehlani meet janet jackson yo estar aquí para ese concepto
1123756385660018688	3402076019	null	2019-05-02 03:09:35	Desgraciadamente si	desgraciadamente si
1123756419935866880	3402076019	null	2019-05-02 03:09:43	Ahora no	ahora no
1123756561489453057	3402076019	null	2019-05-02 03:10:17	Pa las fotos familiares, mazo JAJAJAJJAJA	pa el foto familiar mazo jajajajjajo
1123756579893993473	227472875	null	2019-05-02 03:10:21	@jesusabrilvela Espero que mejore lo sucedido hasta ahora, por el bien de la serie y los fans...	@jesusabrilvela esperar que mejorar el sucedido hasta ahora por el bien de el serie el fans
1123756670243475457	3402076019	null	2019-05-02 03:10:43	Besarla de nuevo jajajaja	besarla de nuevo jajajaja
1123756762564308993	228821637	null	2019-05-02 03:11:05	Esta nina va a dominar el mundo... Llegamos muy tarde...	este nina ir dominar el mundo llegar mucho tarde
1123756778825691142	3402076019	null	2019-05-02 03:11:09	Q hubiese demasiada cola para End Game	haber demasiado cola para end game
1123756899881627650	3402076019	null	2019-05-02 03:11:37	Madrid	madrid
1123757003015380995	1673839632	null	2019-05-02 03:12:02	Y a ti la operación de dejar de ser un cretino te la cubren?	tú el operación de dejar de ser uno cretino tú él cubrir
1123757051669303302	789929720842420224	null	2019-05-02 03:12:14	@jesseyjoy a pesar de estar lejos de vuestras familias, los madrugones y todo el sacrificio que hacéis por vuestros fans, siempre con una gran sonrisa. A nosotros los fans que trabajamos arduamente para estar en vuestros conciertos con amor #FelizDiaDelTrabajador ENHORABUENA 🇪🇸❤ https://t.co/BgxcKHPcJW	@jesseyjoy #felizdiadeltrabajador pesar de estar lejos de vuestro familia el madrugón todo el sacrificio que hacéirir por vuestro fan siempre con uno gran sonrisa yo el fan que trabajar arduamente para estar en vuestro concierto con amor enhorabueno 🇪🇸❤
1123757091158732807	3402076019	null	2019-05-02 03:12:23	Mucho dinero xr ser narco	mucho dinero xr ser narco
1123757100377702400	88146816	null	2019-05-02 03:12:25	No doy crédito del nivel de frikismo 😱😱😱	no dar crédito del nivel de frikismo 😱😱😱
1123757124297940992	3402076019	null	2019-05-02 03:12:31	Comer mucho	comer mucho
1123757339692150784	3402076019	null	2019-05-02 03:13:22	Otra vez?😂	otro vez
1123757574233436161	2426102882	null	2019-05-02 03:14:18	Entendería que te marchases	entender que tú marchaser
1123757578704564226	1013844186	[-3.68333, 40.4]	2019-05-02 03:14:19	A veces lunática,  A veces solar,  Pero siempre siendo luz ✨ en Madrid, Spain https://t.co/QquIDbl6w9	vez lunático vez solar pero siempre ser luz en madrid spain
1123757691959152641	2754521433	null	2019-05-02 03:14:46	No te desesperes que esta noche yo te robaré	no tú desesper que este noche yo tú robar
1123757697055318016	3402076019	null	2019-05-02 03:14:48	Todo tipo	todo tipo
1123757726008586240	2327829528	null	2019-05-02 03:14:54	He dormido hoy como 40 min de siesta mañana pretendo levantarme a las 11 para estudiar y no tengo sueño. A ver como lo hago.	haber dormir hoy como 40 min de siesta mañana preter l él 11 para estudiar no tener sueño ver como él hacer
1123757816353820672	3402076019	null	2019-05-02 03:15:16	Soda(refresco)	soda refresco
1123757896066568192	3402076019	null	2019-05-02 03:15:35	Milanesa a la napolitana	milanés el napolitano
1123757983782010880	3402076019	null	2019-05-02 03:15:56	Cuando estoy mazo enfadado si	cuando estar mazo enfadado si
1123758009291825152	3402076019	null	2019-05-02 03:16:02	Obviiooo	obviiooo
1123758037372678146	180540455	null	2019-05-02 03:16:09	Q pesada y falsa eres hija, encima cada 4 o 5 años como el mundial	pesado falsa ser hija encima cada año como el mundial
1123758066607034369	57790734	null	2019-05-02 03:16:16	Premiados del XXXIX Concurso de Carrozas de #Móstoles: 🥇@PCorbatos 🥈@larramostoles  🥉 Peña Los Justos.  ¡¡¡Muchas felicidades!!! https://t.co/supufwCSXu	#móstoles 🥇@pcorbatos 🥈@larramostoles premiado del xxxixo concurso de carroza de peñar el justo mucho felicidad
1123758139726336000	3402076019	null	2019-05-02 03:16:33	Medio	medio
1123758186480140288	965701866171625472	null	2019-05-02 03:16:44	Domingo 5 de mayo Colmenar de Oreja. Pronta recuperación al novillero Jesus Ángel Olivas. https://t.co/eMeX80a0rL	domingo de mayo colmenar de oreja pronta recuperación al novillero jesus ángel olivo
1123758194138996739	3402076019	null	2019-05-02 03:16:46	Recreo JAJAJAJJAA	recreer jajajajjao
1123758258144129025	3402076019	null	2019-05-02 03:17:01	Fútbol americano	fútbol americano
1123758304033947648	3402076019	null	2019-05-02 03:17:12	Q alguien me mire fijamente a los ojos	alguien yo mirir fijamente el ojo
1123758454718513152	2426102882	null	2019-05-02 03:17:48	Nadie gritando nada, mundo de mierda, pero con tus carcajadas hoy merece mas la pena	nadie gritar nada mundo de mierda pero con tus carcajada hoy merecer mas el pena
1123758482078011393	3402076019	null	2019-05-02 03:17:55	Soy sano 😇	ser sano
1123758593579343877	3402076019	null	2019-05-02 03:18:21	No recordemos, no recordemos xd	no recorder no recorder xd
1123758634624802816	3402076019	null	2019-05-02 03:18:31	Soy flash	ser flash
1123758832147148802	3402076019	null	2019-05-02 03:19:18	Lateral derecho	lateral derecho
1123759005095141384	3402076019	null	2019-05-02 03:19:59	Mucha sss	mucho sss
1123759008857374721	122762404	null	2019-05-02 03:20:00	Homofobia es formar parte de un partido que considera que los homosexuales no somos iguales ante la ley o que tira por tierra los intentos de hacer leyes antihomofobia en todas las comunidades autónomas.	homofobia ser formar parte de uno partido que considerar que el homosexual no ser igual ante el ley que tirar por tierra el intento de hacer ley antihomofobio en todo el comunidad autónomo
1123759053405081601	3402076019	null	2019-05-02 03:20:11	Y yo q se hulio	yo se hulio
1123759079405625344	57790734	null	2019-05-02 03:20:17	👩🏻 En la entrega de premios de la @fpmdemostoles: Antonio Cuadrado (sargento de la @policiaMostoles); al Colegio Nuestra Señora del Carmen de #Móstoles; a Ricardo Aguado a título póstumo y al trabajador municipal Francisco Gómez Cubero. ¡¡¡Enhorabuena a todos los premiados!!! https://t.co/xijIVKp8c8	@fpmdemostoles @policiamostoles #móstoles 👩🏻 en el entrega de premio de el antonio cuadrado sargento de el al colegio nuestro señora del carmen de ricardo aguado título póstumo al trabajador municipal francisco gómez cubero enhorabuenar todo el premiado
1123759099387232260	3402076019	null	2019-05-02 03:20:22	Y tantoooo	tantoooo
1123759152596176897	2881412465	null	2019-05-02 03:20:35	¡Obtuve 1050 veces!  Quién me va a follar a parte de los exámenes? 🤗 https://t.co/knraIrQ9V3	obtener 1050 vez quién yo ir follar parte de el examen
1123759618218438658	276070842	null	2019-05-02 03:22:26	¿Hacía falta que lo dijese un Nobel para que se pudiese tomar en serio? ¿Tan alienados estamos?	hacer falta que él decir uno nobel para que se poder tomar en serio tanto alienado estar
1123759627974451211	3402076019	null	2019-05-02 03:22:28	Estudianderecho mi madre(narco) en una inmobiliaria mi padre (narco)	estudianderecho mi madre narco en uno inmobiliario mi padre narco
1123760262010609666	3402076019	null	2019-05-02 03:24:59	Mateo	mateo
1123760360312455169	3402076019	null	2019-05-02 03:25:23	Niña	niña
1123760427756814341	3402076019	null	2019-05-02 03:25:39	Estudiar😂	e
1123760471750918145	1451765408	null	2019-05-02 03:25:49	@belenmolinero2 cuándo son las motos? este finde?	@belenmolinero2 cuándo ser el moto este finde
1123760473076375553	3402076019	null	2019-05-02 03:25:49	No se	no se
1123760510552477697	88146816	null	2019-05-02 03:25:58	@Jorge_Asiain @populares Ya no lo hacías. Comparto tu crítica, pero no me cuentes cuentos. Eso es hacer trampa ¿no crees?	@jorge_asiain @populares ya no él hacíar comparto tu crítica pero no yo conter cuento ese ser hacer trampa no creer
1123760572594573312	175387235	null	2019-05-02 03:26:13	Ariana cantando con el vocoder en directo. Flipo. #BBMAs	#bbmas ariana cantar con el vocoder en directo flipo
1123760593050189824	1451765408	null	2019-05-02 03:26:18	la + guapa con to mis muerto	el guapa con to mi muerto
1123760627909103618	3402076019	null	2019-05-02 03:26:26	Nadie, yo mismo	nadie yo mismo
1123760628596903941	1065681446319386625	null	2019-05-02 03:26:26	Mirame como si nunca acabara	miramir como si nunca acabar
1123760666987384832	3402076019	null	2019-05-02 03:26:36	Alguna q otra cosa	alguno otro cosa
1123760707533725697	3402076019	null	2019-05-02 03:26:45	Esta es la mejor	este ser el mejor
1123760749862629376	3402076019	null	2019-05-02 03:26:55	Mi madrina	mi madrina
1123760765335408643	209110585	null	2019-05-02 03:26:59	@MirtaPorMas @lorelaoli @tanoproductor Gracias IDOLA!	@mirtapormas @lorelaoli @tanoproductor gracias idola
1123760791155507201	3402076019	null	2019-05-02 03:27:05	Poca gente	poco gente
1123760870545293312	3402076019	null	2019-05-02 03:27:24	Como me conoce tan bn	como yo conocer tanto bn
1123760961897291777	2468221700	null	2019-05-02 03:27:46	Llegan alebrijes oaxaqueños a Francia 🇫🇷. Montados en el marco de la quinta edición del festival Lille3000 “ElDorado” con el propósito de promover la cultura del estado de Oaxaca en el mundo. Vivre au Mexique 🇲🇽    https://t.co/gy75SxWAEk	llegar alebrije oaxaqueño francia 🇫🇷 montado en el marco de el quinto edición del festival lille3000 “eldorado con el propósito de promover el cultura del estado de oaxaca en el mundo vivre au mexique y🇽
1123760996437385220	88146816	null	2019-05-02 03:27:54	Esto  👇👇👇	este 👇👇👇
1123761024736399360	3402076019	null	2019-05-02 03:28:01	Fotógrafo o algo relacionado con audiovisuales	fotógrafo algo relacionado con audiovisual
1123761139932913665	3402076019	null	2019-05-02 03:28:28	Puede	poder
1123761211349393410	3402076019	null	2019-05-02 03:28:45	Decirle las notas de los exámenes a mis padres	decirlar el nota de el examen mi padre
1123761260464619553	528172125	null	2019-05-02 03:28:57	¿Has visto esto? {0}.¡Si eres nuevo en AliExpress te llevas un cupón de US $4 para tu primera compra! https://t.co/rlLpWtgeUe	haber ver este 0 si ser nuevo en aliexpres tú llevar uno cupón de us 4 para tu primero compra
1123761511330197505	510243279	null	2019-05-02 03:29:57	@luisjoeltrevino Quien? Te pregunto	@luisjoeltrevino quien tú preguntar
