tweetId	authorId	coordinates	date	text	lemmatizedText
1123678521719758851	356348920	null	2019-05-01 22:00:11	Partidazo #BarçaLFC de ida y vuelta electrizante y aunque gana uno cero el Farsa puede pasar de todo #YoullNeverWalkAlone Liverpool si se puede!!!!	#barçalfc #youllneverwalkalone partidazo de ido vuelta electrizante aunque ganar uno cero el farsa poder pasar de todo liverpool si se poder
1123678525771403264	95259885	null	2019-05-01 22:00:12	Por gracia del cielo, no tuve que acostarme NUNCA, con alguien relacionado con la dictadura que vive Vzla.	por gracia del cielo no tener que a nunca con alguien relacionado con el dictadura que vivir vzla
1123678526819962882	262150489	null	2019-05-01 22:00:12	@jesus_1983 Muchas gracias	@jesus_1983 mucho gracia
1123678533778276352	1660895371	null	2019-05-01 22:00:14	Esto de estar solo en casa todo el puente renta	este de estar solo en casa todo el puente renta
1123678556750585857	273131478	null	2019-05-01 22:00:19	@Buenafuente Gracias a ti!	@buenafuente gracia ti
1123678560034742273	795664928132702209	null	2019-05-01 22:00:20	Luis Suárez es el jugador más protegido que existe en el mundo del fútbol. Puto asco.	luis suárez ser el jugador más protegido que existir en el mundo del fútbol puto asco
1123678590057570304	264345183	null	2019-05-01 22:00:27	@GeorgeBest75 Es lo que tiene Twitter que te golpea la horrorosa realidad y nos descubre la clase de despojos humanos con los que convivimos.	@georgebest75 ser el que tener twitter que tú golpear el horroroso realidad yo descubrir el clase de despojo humano con el que convivir
1123678594075648001	140203389	null	2019-05-01 22:00:28	@kundera212 @djmontero No, ahora es Sallah. Hay que abortar lo de Hazard. 😉	@kundera212 @djmontero no ahora ser salla haber que abortar el de hazard
1123678593375248392	27139126	null	2019-05-01 22:00:28	In love con las tablitas que tienes de individuales en Yakitoro, @albertochicote... ¿No tienes unas de sobra para mi casa? Me harían muy feliz 😌😌😌 https://t.co/RaxtVbteEV	@albertochicote in love con el tablita que tienes de individual en yakitoro no tener uno de sobra para mi casa yo hacer mucho feliz 😌😌😌
1123678604674641920	110991551	null	2019-05-01 22:00:30	@seriefilo91 @hidalgo89atleti Es de traca, q árbitro más cobarde y servil, le ha perdonado varias amarillas al trampes.	@seriefilo91 @hidalgo89atleti ser de traca árbitro más cobarde servil él haber perdonar varios amarilla al trampes
