tweetId	authorId	coordinates	date	text	lemmatizedText
1123663375878295553	724161964780457985	[-3.68333, 40.4]	2019-05-01 21:00:00	New @cadillac CT5 MY 2020 también conquistó corazones en el Prestigioso Salón Internacional de @nyautoshow #Cadillac #CT5 #Luxury #NYIAS . Aerodinámicamente… https://t.co/aUsaSsLSGn	@cadillac @nyautoshow #cadillac #ct5 #luxury #nyias new ct5 my 2020 también conquistar corazón en el prestigioso salón internacional de aerodinámicamente
1123663378990403586	26369523	null	2019-05-01 21:00:00	Para que el mensaje llegue donde tiene que llegar panas. #CatalunyaIsEurope	#catalunyaiseurope para que el mensaje llegar donde tener que llegar pana
1123663378768068616	71453201	null	2019-05-01 21:00:00	A donde van los dictadores en el mundo desde 1946 a 2019 https://t.co/KlDNZ1c4qE	donde ir el dictador en el mundo desde 1946 2019
1123663418781786112	795664928132702209	null	2019-05-01 21:00:10	¿Por qué no juega Firmino?	por qué no jugar firmino
1123663424158937090	140005190	null	2019-05-01 21:00:11	@Paco_Albur @DiegoLarrouy @webpcpe @PCOE_estatal @infopcte Muchas gracias por responder 😘	@paco_albur @diegolarrouy @webpcpe @pcoe_estatal @infopcte mucho gracia por responder
1123663468249456650	1011010301209251840	null	2019-05-01 21:00:22	@carlotaamgc E... Hola? COMPARTIR ES VIVIR	@carlotaamgc h compartir ser vivir
1123663469922979842	76593802	null	2019-05-01 21:00:22	Feliz día del trabajo. @ferranmartin  #1deMayo #DiaDelTrabajo   https://t.co/BsDz29Nyqe	@ferranmartin #1demayo #diadeltrabajo feliz día del trabajo
1123663487211905024	379053560	null	2019-05-01 21:00:26	Hoy estoy compuesta de trocitos de olvido	hoy estar compuesto de trocito de olvido
1123663498511355906	179028690	null	2019-05-01 21:00:29	@ifergar83 También te agobia? 😂	@ifergar83 también tú agobiar
1123663536910229504	837754390803009536	null	2019-05-01 21:00:38	Until the victory of the people #Venezolano the photo of my profile on Facebook will remain until the victory Hasta la victoria del pueblo #Venezolano la foto de mi perfil en Facebook permanecerá hasta la victoria #JuanGuaido  https://t.co/ffP2gqMpyo https://t.co/kDjdCmUFI9	#venezolano #venezolano #juanguaido until the victory of the people the photo of my profile on facebook will remain until the victory hasta el victoria del pueblo el foto de mi perfil en facebook permanecer hasta el victoria
1123663540768866305	1889613666	null	2019-05-01 21:00:39	Los 26.000 millones de subida de tasas e impuestos del Gobierno, si no se repiten elecciones, en los próximos cuatro años, responden a como ya dije, el efecto diferido y atrasado de las tasas Google, Diesel y Sociedades; comenzará su recaudación en el año 2020, como se preveía	el 26 000 millón de subida de tasa impuesto del gobierno si no se repetir elección en el próximo cuatro año responder como ya decir el efecto diferido atrasado de el tasa google diesel sociedad comenzar su recaudación en el año 2020 como se prever
1123663600508440577	1891515295	null	2019-05-01 21:00:53	Pero cómo hay gente tan guapa por dios 😭	pero cómo haber gente tanto guapa por dio
1123663614836203520	862322768	[-3.694903, 40.424463]	2019-05-01 21:00:57	¿Cuales son las frutas de temporada ? https://t.co/KzlcMM2zS2 https://t.co/KgAkB27VKl	cual ser el fruta de temporada
1123663675838140421	31698146	null	2019-05-01 21:01:11	@_SentimentCule QUEREMOS!!!!	@_sentimentcule querer
1123663688056168458	88202336	null	2019-05-01 21:01:14	@donhurtado Yo espero referencias a Rompe Ralph	@donhurtado yo esperar referencia romper ralph
1123663708813656065	320844472	null	2019-05-01 21:01:19	La para seguro, crack!.  #FuerzaIker	#fuerzaiker el para seguro crack
1123663711544193024	158488405	null	2019-05-01 21:01:20	Si supierais la rabia que les da a los actores de doblaje que les llamen dobladores... Decid actor o actriz de doblaje Joe #SICANSIOS https://t.co/lRofGbdj9T	#sicansios si superais el rabia que él dar el actor de doblaje que él llamar doblador decid actor actriz de doblaje joe
1123663715474313217	4643493148	null	2019-05-01 21:01:21	El que sobra realmente no es Vidal, en unas semis tiene que estar, sino Rakitic. No poner a Arthur me parece casi un acto de terrorismo	el que sobrar realmente no ser vidal en uno semis tener que estar sino rakitic no poner arthur yo parecer casi uno acto de terrorismo
1123663742879903744	88202336	null	2019-05-01 21:01:27	@hematocritico Viste esto?	@hematocritico ver este
1123663764069539840	2772632830	null	2019-05-01 21:01:32	Los Pro-Asesinos Chepas-Iglesias-Monedero-Echenique- Garzón etc. Son Tan Dictadores como MADURO, y aplauden los más de 25.000 Asesinatos de  MADURO, el Desgobierno está lleno de Parásitos que dicen que no quiere un Baño de Sangre, Imbéciles el Baño de Sangre lleva muchos Años🤡🤡	el pro-asesino chepas-iglesias-monedero-echenique garzón et ser tanto dictador como maduro aplaudir el más de 25 000 asesinato de maduro el desgobierno estar lleno de parásito que decir que no querer uno baño de sangre imbécil el baño de sangre llevar mucho años🤡🤡
1123663768133808129	266238057	null	2019-05-01 21:01:33	¿Cuándo sacan galletas con la cara de Puchi?	cuándo sacar galleta con el cara de puchi
1123663780410535936	76593802	null	2019-05-01 21:01:36	"""El principal reto de la nueva política es que #España deje de ser un redil de amiguetes, donde el dinero público cuantifica favores, y donde la malversación es costumbre, suscrita por una impunidad permanente."" #paloYzanahoria (@elpidiojsilva)"	#españa #paloyzanahoria @elpidiojsilva el principal reto de el nuevo política ser que dejar de ser uno redil de amiguete donde el dinero público cuantificar favor donde el malversación ser costumbre suscrito por uno impunidad permanente
1123663796558548992	204128205	null	2019-05-01 21:01:40	@NoEsPhotoshop @jmdelalamo LOPAÍS.	@noesphotoshop @jmdelalamo lopaís
1123663796973629440	311693828	[-3.70350478, 40.41711534]	2019-05-01 21:01:40	Celebramos 130 años del primer #1demayo reinvindicando los derechos de los trabajadores y trabajadoras. #1demayo2019 #reinvindicación #manifestacion #derechos #trabajadores… https://t.co/Gb49Ygugpa	#1demayo #1demayo2019 #reinvindicación #manifestacion #derechos #trabajadores celebrar 130 año del primero reinvindicar el derecho de el trabajador trabajador
1123663841391464449	915264984766181376	null	2019-05-01 21:01:51	@radiopolla Serán los piropos q dedicaba el casado al Abascal???	@radiopolla ser el piropo dedicar el casado al abascal
1123663854733549568	214230658	null	2019-05-01 21:01:54	@Nao_Casanova Jugando con las variables de la ecuación de Drake puedes llegar casi a cualquier cifra... desde números infinitesimales próximos a cero, hasta el orden de miles https://t.co/JodZEWb05m	@nao_casanova jugar con el variable de el ecuación de drake poder llegar casi cualquiera cifra desde número infinitesimal próximo cero hasta el orden de miles
1123663857111764992	566645326	null	2019-05-01 21:01:54	@mayant93 @SMaroto86 Antonio comparto lo que dices.. lo he vivido años atrás y será difícil de cambiar ese pensamiento...pero hay que respetarlo...	@mayant93 @smaroto86 antonio comparto el que decir él haber vivir año atrás ser difícil de cambiar ese pensamiento pero haber que r
1123663857656975360	396605744	null	2019-05-01 21:01:54	El momento más emotivo del año fue en el día de las elecciones cuando me reencontré con Bigotes después de un año y yo grité BIGOTEEEES y el gritó MIIIIAAAAAUUUU y vino corriendo a frotarse contra mi pierna 😍💔.  Más listo él que nadie https://t.co/Ho8Hg45utm	el momento más emotivo del año ser en el día de el elección cuando yo reencontrar con bigote después de uno año yo gritar bigoter el gritar miiiiaaaaauuuu venir correr frotarse contra mi pierna 😍💔 más listo él que nadie
1123663860123172865	179028690	null	2019-05-01 21:01:55	@esepini De que vienes a mi zona de confort pa tomarnos una cerve	@esepini de que ver mi zona de confort pa tomarno uno cerve
1123663942516191232	179028690	null	2019-05-01 21:02:15	@ifergar83 Bueno pues ya sé donde llevarte entonces xD	@ifergar83 bueno pues ya saber donde llevartir entonces xd
1123663945745747973	320413904	null	2019-05-01 21:02:15	"Todavía estoy flipando que durante dos horas #Endgame es una película en la que pasa de todo pero en la que casi no hay acción, ""solamente"" gente interactuando entre ellos...¡y te pasarías otras dos horas así! Luego vienen las hostias y las gozas de lo lindo. Adoro esta peli."	#endgame todavía estar flipar que durante dos hora ser uno película en el que pasar de todo pero en el que casi no haber acción solamente gente interactuar entre él tú pasaríar otro dos hora así luego venir el hostia el goza de el lindo ador este peli
1123663950250377217	144471397	null	2019-05-01 21:02:17	No hicieron bastante el ridículo con los resultados. Quieren seguir haciéndolo después	no hacer bastante el ridículo con el resultado querer seguir h después
1123663951458459648	325518517	null	2019-05-01 21:02:17	No me estoy viendo GoT desde el principio otra vez, para nada.	no yo estar ver got desde el principio otro vez para nada
1123663951928135680	25095402	null	2019-05-01 21:02:17	Esto es muy interesante sobre las interferencias a las comunicaciones en Venezuela.	este ser mucho interesante sobre el interferencia el comunicación en venezuela
1123663960824328193	725023409671933952	null	2019-05-01 21:02:19	Yo todo los días en mi trabajo	yo todo el día en mi trabajo
1123663996597481478	1926994310	null	2019-05-01 21:02:28	Ley mordaza, privilegios de la Iglesia, reforma laboral... la agenda de izquierdas que corre el riesgo de caer en el olvido https://t.co/UXxqPL41Hp	ley mordazar privilegio de el iglesia reforma laboral el agenda de izquierda que correr el riesgo de caer en el olvido
1123664004734439424	94407075	null	2019-05-01 21:02:30	@josuefumero Lo peor es la duda, querido amigo 😁	@josuefumero el peor ser el duda querido amigo
1123664065832857601	351616050	null	2019-05-01 21:02:44	Ten piedad, Cuccitini. Deja emoción para la vuelta al menos, plis 🙇	ten piedad cuccitini dejar emoción para el vuelta al menos plis
1123664099462742016	460363672	null	2019-05-01 21:02:52	Que los paguen los que le han votado.	que él pagar el que él haber votar
